"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","senator"
"x855449230894407680",2017-04-21 15:52:44,"x171598736","SenBobCasey","RT @pahealthaccess: ""I live in fear that I will lose Medicaid and lose my ability to treat my MS"" says Adrianne to .@SenBobCasey at #TheseC…","TweetDeck",140,,,,FALSE,TRUE,0,34,,,,,,,,,,,,,,"x131188107 171598736","pahealthaccess SenBobCasey","en",,,,,,,,,,,,,,,,"x855433751798697986","""I live in fear that I will lose Medicaid and lose my ability to treat my MS"" says Adrianne to .@SenBobCasey at #TheseCutsHurt event.",2017-04-21 14:51:14,,48,"x131188107","pahealthaccess","PA Health Access",1876,1327,6876,"Pennsylvania","PA's leading consumer driven organization. We are focused on making our health care system more affordable, equitable and accessible for all Pennsylvanians",FALSE,,,,,,,,,,"Casey"
"x855448834842996743",2017-04-21 15:51:10,"x171598736","SenBobCasey","RT @pahealthaccess: SNAP recipient at #TheseCutsHurt event w/ @SenBobCasey says ""It's not that I don't have a budget, it's that I don't hav…","TweetDeck",140,,,,FALSE,TRUE,0,41,"TheseCutsHurt",,,,,,,,,,,,,"x131188107 171598736","pahealthaccess SenBobCasey","en",,,,,,,,,,,,,,,,"x855427000072359936","SNAP recipient at #TheseCutsHurt event w/ @SenBobCasey says ""It's not that I don't have a budget, it's that I don't have a living wage.""",2017-04-21 14:24:24,,60,"x131188107","pahealthaccess","PA Health Access",1876,1327,6876,"Pennsylvania","PA's leading consumer driven organization. We are focused on making our health care system more affordable, equitable and accessible for all Pennsylvanians",FALSE,,,,,,,,,,"Casey"
"x855448455568863232",2017-04-21 15:49:39,"x171598736","SenBobCasey","RT @Witnesses_Natl: ""The only way we stop these extreme proposals by members of the far right is by hearing your stories"" - @SenBobCasey #T…","TweetDeck",140,,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,"x745336997104001024 171598736","Witnesses_Natl SenBobCasey","en",,,,,,,,,,,,,,,,"x855425817056358400","""The only way we stop these extreme proposals by members of the far right is by hearing your stories"" - @SenBobCasey #TheseCutsHurt",2017-04-21 14:19:42,,28,"x745336997104001024","Witnesses_Natl","Witnesses To Hunger",1259,80,2906,"","Witnesses to Hunger is a groundbreaking movement featuring the experiences & photography of caregivers who know hunger & poverty first-hand.",FALSE,,,,,,,,,,"Casey"
"x855448345900441602",2017-04-21 15:49:13,"x171598736","SenBobCasey","RT @ArcPhilly: @SenBobCasey @philahune on threats to basic supports for children, elderly&amp;families that benefit the wealthy #TheseCutsHurt…","TweetDeck",143,,,,FALSE,TRUE,0,23,"TheseCutsHurt",,,,,,,,,,,,,"x2610014300 171598736 59948282","ArcPhilly SenBobCasey philahune","en",,,,,,,,,,,,,,,,"x855425752476602372","@SenBobCasey @philahune on threats to basic supports for children, elderly&amp;families that benefit the wealthy #TheseCutsHurt https://t.co/B0u3Tj0Gxz",2017-04-21 14:19:27,,33,"x2610014300","ArcPhilly","Arc of Philadelphia",689,592,1317,"Philadelphia, PA","Advocate to promote active citizenship, self-determination, and inclusion for all.",FALSE,,,,,,,,,,"Casey"
"x855448281715019777",2017-04-21 15:48:58,"x171598736","SenBobCasey","RT @HungerFreeCtr: The only way we stop these cuts is if we continue to hear your stories and speak out #TheseCutsHurt @SenBobCasey","TweetDeck",131,,,,FALSE,TRUE,0,11,"TheseCutsHurt",,,,,,,,,,,,,"x33819269 171598736","HungerFreeCtr SenBobCasey","en",,,,,,,,,,,,,,,,"x855425718167244801","The only way we stop these cuts is if we continue to hear your stories and speak out #TheseCutsHurt @SenBobCasey",2017-04-21 14:19:18,,13,"x33819269","HungerFreeCtr","HungerFreeCenter",2982,1941,6885,"Philadelphia, PA","Center for Hunger-Free Communities at Drexel University. Research & advocacy on hunger & poverty based on science & the human experience.",FALSE,,,,,,,,,,"Casey"
"x855447605471588356",2017-04-21 15:46:17,"x171598736","SenBobCasey","RT @GPCAHunger: ""I'm going to fight them to the end of the Earth when they try that."" @SenBobCasey on proposed budget cuts to programs. #th…","TweetDeck",140,,,,FALSE,TRUE,0,25,,,,,,,,,,,,,,"x20456985 171598736","GPCAHunger SenBobCasey","en",,,,,,,,,,,,,,,,"x855424856707485696","""I'm going to fight them to the end of the Earth when they try that."" @SenBobCasey on proposed budget cuts to programs. #thesecutshurt https://t.co/UWZBVUtaKo",2017-04-21 14:15:53,,71,"x20456985","GPCAHunger","PhilaHungerCoalition",3277,1717,4580,"Philadelphia, PA","The Greater Philadelphia Coalition Against Hunger strives to build a community where all people have the food they need to lead healthy lives. #GoodFood4All",FALSE,,,,,,,,,,"Casey"
"x855447520268488706",2017-04-21 15:45:56,"x171598736","SenBobCasey","RT @pahealthaccess: .@SenBobCasey ""Some are trying to decimate Medicaid for seniors, children, and those with disabilities to give tax brea…","TweetDeck",140,,,,FALSE,TRUE,0,24,,,,,,,,,,,,,,"x131188107 171598736","pahealthaccess SenBobCasey","en",,,,,,,,,,,,,,,,"x855424747953418241",".@SenBobCasey ""Some are trying to decimate Medicaid for seniors, children, and those with disabilities to give tax breaks to the wealthy.""",2017-04-21 14:15:27,,29,"x131188107","pahealthaccess","PA Health Access",1876,1327,6876,"Pennsylvania","PA's leading consumer driven organization. We are focused on making our health care system more affordable, equitable and accessible for all Pennsylvanians",FALSE,,,,,,,,,,"Casey"
"x855447405709459458",2017-04-21 15:45:29,"x171598736","SenBobCasey","RT @HungerFreeCtr: More than 60% of people who get SNAP in PA are kids and seniors #TheseCutsHurt @SenBobCasey","TweetDeck",110,,,,FALSE,TRUE,0,22,"TheseCutsHurt",,,,,,,,,,,,,"x33819269 171598736","HungerFreeCtr SenBobCasey","en",,,,,,,,,,,,,,,,"x855424481657053184","More than 60% of people who get SNAP in PA are kids and seniors #TheseCutsHurt @SenBobCasey",2017-04-21 14:14:24,,32,"x33819269","HungerFreeCtr","HungerFreeCenter",2982,1941,6885,"Philadelphia, PA","Center for Hunger-Free Communities at Drexel University. Research & advocacy on hunger & poverty based on science & the human experience.",FALSE,,,,,,,,,,"Casey"
"x855447312881131521",2017-04-21 15:45:07,"x171598736","SenBobCasey","RT @MarianaChilton: We're starting! Live tweets follow #thesecutshurt join @SenBobCasey @Niambi_79 @Witnesses_Natl &amp; more! https://t.co/XHf…","TweetDeck",144,,,,FALSE,TRUE,0,8,"thesecutshurt",,,,,,,,,,,,,"x89084870 171598736 2882576774 745336997104001024","MarianaChilton SenBobCasey Niambi_79 Witnesses_Natl","en",,,,,,,,,,,,,,,,"x855424126101704704","We're starting! Live tweets follow #thesecutshurt join @SenBobCasey @Niambi_79 @Witnesses_Natl &amp; more! https://t.co/XHfWwSu7un",2017-04-21 14:12:59,,7,"x89084870","MarianaChilton","Mariana Chilton",2283,1777,6569,"Philadelphia, PA","Professor @DrexelPubHealth #hunger & #trauma researcher/practitioner -- Founder: @hungerfreectr @witnesses_natl @theEATCafe @thebwhnetwork -Co-PI: @childrensHW",FALSE,,,,,,,,,,"Casey"
"x855447247135395840",2017-04-21 15:44:51,"x171598736","SenBobCasey","RT @HungerFreeCtr: These programs help all of us. They help our economy and our communities. #TheseCutsHurt @SenBobCasey","TweetDeck",120,,,,FALSE,TRUE,0,6,"TheseCutsHurt",,,,,,,,,,,,,"x33819269 171598736","HungerFreeCtr SenBobCasey","en",,,,,,,,,,,,,,,,"x855423829706977280","These programs help all of us. They help our economy and our communities. #TheseCutsHurt @SenBobCasey",2017-04-21 14:11:48,,9,"x33819269","HungerFreeCtr","HungerFreeCenter",2982,1941,6885,"Philadelphia, PA","Center for Hunger-Free Communities at Drexel University. Research & advocacy on hunger & poverty based on science & the human experience.",FALSE,,,,,,,,,,"Casey"
"x855446939894247424",2017-04-21 15:43:38,"x171598736","SenBobCasey","RT @PHLBizJournal: .@PHLBizEditor with @SenBobCasey https://t.co/5NVlK8B9rA","TweetDeck",75,,,,FALSE,TRUE,0,7,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/855400713907732486/pu/img/pfNXBjfHLdlaSkaB.jpg","https://t.co/5NVlK8B9rA","https://twitter.com/PHLBizJournal/status/855400750884823041/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/855400713907732486/pu/img/pfNXBjfHLdlaSkaB.jpg","https://t.co/5NVlK8B9rA","https://twitter.com/PHLBizJournal/status/855400750884823041/video/1",,"x25560065 23612144 171598736","PHLBizJournal PHLBizEditor SenBobCasey","en",,,,,,,,,,,,,,,,"x855400750884823041",".@PHLBizEditor with @SenBobCasey https://t.co/5NVlK8B9rA",2017-04-21 12:40:06,,9,"x25560065","PHLBizJournal","PHL Business Journal",32702,9210,47144,"Philadelphia","We're the Philadelphia Business Journal, an award-winning news organization. We cover all things business in Greater Philadelphia.",FALSE,,,,,,,,,,"Casey"
"x855446918574616576",2017-04-21 15:43:33,"x171598736","SenBobCasey","RT @PHLBizEvents: @PHLBizEditor is interviewing @SenBobCasey @HardRockPhilly for @PHLBizJournal In the Reporters Notebook series https://t.…","TweetDeck",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x1617707292 23612144 171598736 274058304 25560065","PHLBizEvents PHLBizEditor SenBobCasey HardRockPhilly PHLBizJournal","en",,,,,,,,,,,,,,,,"x855401060843782145","@PHLBizEditor is interviewing @SenBobCasey @HardRockPhilly for @PHLBizJournal In the Reporters Notebook series https://t.co/XeXds9uimJ",2017-04-21 12:41:20,,9,"x1617707292","PHLBizEvents","PHLBizEvents",302,393,292,"Philadelphia, PA","Follow us for details on all things Philadelphia Business Journal Events",FALSE,,,,,,,,,,"Casey"
"x855105535221301249",2017-04-20 17:07:01,"x171598736","SenBobCasey","RT @KarenShueyRE: ""We need a plan to invest in our crumbling infrastructure now,"" @SenBobCasey said during a stop in Reading today.
https:/…","TweetDeck",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x979082618 171598736","KarenShueyRE SenBobCasey","en",,,,,,,,,,,,,,,,"x855101582660259840","""We need a plan to invest in our crumbling infrastructure now,"" @SenBobCasey said during a stop in Reading today.
https://t.co/LSa7CcN43p",2017-04-20 16:51:18,,79,"x979082618","KarenShueyRE","Karen Shuey",897,379,2693,"Reading, PA","Berks County beat reporter at Reading Eagle. Fan of indie flicks, dark roasted coffee and dog parks.",FALSE,,,,,,,,,,"Casey"
"x855105475272159232",2017-04-20 17:06:47,"x171598736","SenBobCasey","RT @ReadingEagle: In #ReadingPA, Sen. Bob Casey calls for investing in bridges and roads. https://t.co/tUja6oIQWi https://t.co/1yw0vW5R5T","TweetDeck",137,,,,FALSE,TRUE,0,17,"ReadingPA",,"owl.li/nYUL30b1wkc","https://t.co/tUja6oIQWi","http://owl.li/nYUL30b1wkc","http://pbs.twimg.com/media/C93tB7dV0AATs-c.jpg","https://t.co/1yw0vW5R5T","https://twitter.com/ReadingEagle/status/855100123810058244/photo/1","photo","http://pbs.twimg.com/media/C93tB7dV0AATs-c.jpg","https://t.co/1yw0vW5R5T","https://twitter.com/ReadingEagle/status/855100123810058244/photo/1",,"x16408067","ReadingEagle","en",,,,,,,,,,,,,,,,"x855100123810058244","In #ReadingPA, Sen. Bob Casey calls for investing in bridges and roads. https://t.co/tUja6oIQWi https://t.co/1yw0vW5R5T",2017-04-20 16:45:31,,66,"x16408067","ReadingEagle","The Reading Eagle",48879,1710,73093,"Reading, Pennsylvania","Staffers of the Reading Eagle newsroom.",TRUE,,,,,,,,,,"Casey"
"x855093938377695233",2017-04-20 16:20:56,"x171598736","SenBobCasey",".@realDonaldTrump promised to rebuild our infrastructure- it's time to get serious and start making this investment. https://t.co/IBIqn5QOSS","Twitter for iPhone",116,,,,FALSE,FALSE,212,65,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/855093833272614912/pu/img/vgUtx66daqgXyqV2.jpg","https://t.co/IBIqn5QOSS","https://twitter.com/SenBobCasey/status/855093938377695233/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/855093833272614912/pu/img/vgUtx66daqgXyqV2.jpg","https://t.co/IBIqn5QOSS","https://twitter.com/SenBobCasey/status/855093938377695233/video/1",,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3e94c70e7a8a35d3.json","Reading","Reading, PA","city","United States","US",,,"-75.95954 -75.890503 -75.890503 -75.95954 40.29676 40.29676 40.371477 40.371477","Casey"
"x855091802940076035",2017-04-20 16:12:27,"x171598736","SenBobCasey","In Reading this morning at the historic Penn Street Bridge to highlight our plan to rebuild our nation's infrastructure. https://t.co/mAqlaAqAcR","Twitter for iPhone",120,,,,FALSE,FALSE,56,14,,,,,,"http://pbs.twimg.com/media/C93ldPYXoAE__li.jpg","https://t.co/mAqlaAqAcR","https://twitter.com/SenBobCasey/status/855091802940076035/photo/1","photo","http://pbs.twimg.com/media/C93ldPYXoAE__li.jpg","https://t.co/mAqlaAqAcR","https://twitter.com/SenBobCasey/status/855091802940076035/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9c9694b888001.json","Reading Area Community College","Reading Area Community College","poi","United States","US",,,"-75.9344100952148 -75.9344100952148 -75.9344100952148 -75.9344100952148 40.3348337788029 40.3348337788029 40.3348337788029 40.3348337788029","Casey"
"x855086969700921344",2017-04-20 15:53:14,"x171598736","SenBobCasey","RT @dailyitem: @SenBobCasey talks job creation, opioid epidemic across the state at town hall
https://t.co/YTPGel0fgH https://t.co/kzOC60eb…","TweetDeck",140,,,,FALSE,TRUE,0,6,,,"dailyitem.com/news/casey-tal…","https://t.co/YTPGel0fgH","http://www.dailyitem.com/news/casey-talks-job-creation-opioid-epidemic-across-the-state-at/article_121601a2-c187-5216-bc79-78d010f20f64.html",,,,,,,,,"x27884326 171598736","dailyitem SenBobCasey","en",,,,,,,,,,,,,,,,"x855083927278678016","@SenBobCasey talks job creation, opioid epidemic across the state at town hall
https://t.co/YTPGel0fgH https://t.co/kzOC60ebfP",2017-04-20 15:41:09,,16,"x27884326","dailyitem","The Daily Item",3896,803,21653,"Sunbury, PA","The Daily Item is a 7-day morning newspaper and online news operation serving the Central Susquehanna Valley.",FALSE,,,,,,,,,,"Casey"
"x855035177793445893",2017-04-20 12:27:26,"x171598736","SenBobCasey","@ElizaJBooth If you like, DM me your email address and I'll send you a more complete answer to your questions.","Twitter for iPhone",97,"x854874243988848640","x17189640","ElizaBeeMe",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x855034845990400000",2017-04-20 12:26:07,"x171598736","SenBobCasey","@ElizaJBooth Thank you for participating. I'm sorry if I was unable to fully answer your questions in the short time we had.","Twitter for iPhone",111,"x854874243988848640","x17189640","ElizaBeeMe",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x854852112731308032",2017-04-20 00:20:00,"x171598736","SenBobCasey","@RealJGallagher Thank you for your question. I hope I addressed your concerns. There's room for common sense reforms while protecting 2nd amendment rights.","TweetDeck",139,"x854833454692929536","x404504276","RealJGallagher",FALSE,FALSE,5,1,,,,,,,,,,,,,,"x404504276","RealJGallagher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x854850133346877444",2017-04-20 00:12:08,"x171598736","SenBobCasey","To all who participated, thank you for actively engaging in our democracy. I'll continue to work to address your concerns back in Washington","TweetDeck",140,"x854850012827791360","x171598736","SenBobCasey",FALSE,FALSE,147,15,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x854850012827791360",2017-04-20 00:11:40,"x171598736","SenBobCasey","My thanks to @abc27News &amp; your partners for giving me the opportunity to hear from such a knowledgeable &amp; diverse group of Pennsylvanians.","TweetDeck",146,,,,FALSE,FALSE,149,14,,,,,,,,,,,,,,"x15145034","abc27News","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x854847457703985152",2017-04-20 00:01:30,"x171598736","SenBobCasey","RT @abc27News: That concludes tonight's #CaseyTownHall. A special thanks to @SenBobCasey and all those who participated. https://t.co/tlC63…","TweetDeck",140,,,,FALSE,TRUE,0,6,"CaseyTownHall",,,,,,,,,,,,,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854847406021758976","That concludes tonight's #CaseyTownHall. A special thanks to @SenBobCasey and all those who participated. https://t.co/tlC63TG6l0",2017-04-20 00:01:18,,60,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
"x854846696001601536",2017-04-19 23:58:29,"x171598736","SenBobCasey","RT @abc27News: .@SenBobCasey asked how he can bring high paying jobs. Casey says through infrastructure, reforming tax codes, increasing mi…","TweetDeck",140,,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854845983007674369",".@SenBobCasey asked how he can bring high paying jobs. Casey says through infrastructure, reforming tax codes, increasing minimum wage.",2017-04-19 23:55:39,,40,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
"x854846520113364996",2017-04-19 23:57:47,"x171598736","SenBobCasey","RT @abc27News: .@SenBobCasey says he voted against Justice Gorsuch because he was far too right, leaned toward corporate interest, among ot…","TweetDeck",140,,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854846420771377152",".@SenBobCasey says he voted against Justice Gorsuch because he was far too right, leaned toward corporate interest, among other things.",2017-04-19 23:57:23,,74,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
"x854844505757024256",2017-04-19 23:49:47,"x171598736","SenBobCasey","RT @abc27News: @SenBobCasey says he is pleased with the citizen engagement he says in PA. #CaseyTownHall","TweetDeck",104,,,,FALSE,TRUE,0,8,"CaseyTownHall",,,,,,,,,,,,,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854843410347429888","@SenBobCasey says he is pleased with the citizen engagement he says in PA. #CaseyTownHall",2017-04-19 23:45:25,,39,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
"x854844473557340160",2017-04-19 23:49:39,"x171598736","SenBobCasey","RT @abc27News: .@SenBobCasey says Trump's proposed health care bill was a giveaway to the super rich. https://t.co/QUpAOkjcL9","TweetDeck",125,,,,FALSE,TRUE,0,23,,,,,,"http://pbs.twimg.com/media/C90EJ0gWsAANiip.jpg","https://t.co/QUpAOkjcL9","https://twitter.com/abc27News/status/854844077766057985/photo/1","photo","http://pbs.twimg.com/media/C90EJ0gWsAANiip.jpg","https://t.co/QUpAOkjcL9","https://twitter.com/abc27News/status/854844077766057985/photo/1",,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854844077766057985",".@SenBobCasey says Trump's proposed health care bill was a giveaway to the super rich. https://t.co/QUpAOkjcL9",2017-04-19 23:48:05,,65,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
"x854839821965164544",2017-04-19 23:31:10,"x171598736","SenBobCasey","RT @abc27News: .@SenBobCasey is with us in studio, answering your questions. 

Watch tonight's #CaseyTownHall here: https://t.co/Sj80fSMGNg…","TweetDeck",140,,,,FALSE,TRUE,0,7,"CaseyTownHall",,"abc27.com/always-on/","https://t.co/Sj80fSMGNg","http://abc27.com/always-on/",,,,,,,,,"x15145034 171598736","abc27News SenBobCasey","en",,,,,,,,,,,,,,,,"x854839540145569793",".@SenBobCasey is with us in studio, answering your questions. 

Watch tonight's #CaseyTownHall here: https://t.co/Sj80fSMGNg https://t.co/p2NneKz6ck",2017-04-19 23:30:03,,38,"x15145034","abc27News","abc27 WHTM",100064,878,142129,"Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R",TRUE,,,,,,,,,,"Casey"
